ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,lat_id,lng_id
A-2556790,4,2018-12-12 19:37:00,2018-12-12 20:06:40,31.0082,-82.02673,2.084,Folkston,Charlton,GA,31537-2744,US/Eastern,KJAX,2018-12-12 19:56:00,46.0,44.8,89.0,30.25,10.0,NE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31008,-82026
A-395516,4,2021-11-24 16:38:40,2021-11-24 23:23:40,31.009224,-87.567736,0.214,Atmore,Escambia,AL,36502,US/Central,KNSE,2021-11-24 16:56:00,60.0,60.0,39.0,30.1,10.0,E,5.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31009,-87567
A-2511397,4,2019-04-01 00:38:26,2019-04-01 01:07:54,31.009061,-83.54945699999998,0.0,Barney,Brooks,GA,31625-2612,US/Eastern,KMUL,2019-04-01 00:35:00,50.0,50.0,87.0,29.81,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31009,-83549
A-2511398,4,2019-04-01 00:38:26,2019-04-01 01:07:54,31.009061,-83.54945699999998,0.0,Barney,Brooks,GA,31625-2612,US/Eastern,KMUL,2019-04-01 00:35:00,50.0,50.0,87.0,29.81,10.0,NNW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31009,-83549
A-491140,2,2021-11-24 16:38:40,2021-11-24 23:23:40,31.01068,-87.564537,0.214,Atmore,Escambia,AL,36502,US/Central,KNSE,2021-11-24 16:56:00,60.0,60.0,39.0,30.1,10.0,E,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,31010,-87564
A-748074,4,2021-12-17 14:45:00,2021-12-17 16:00:00,31.010574,-83.562279,0.857,Barney,Brooks,GA,31625-2652,US/Eastern,KMUL,2021-12-17 14:55:00,73.0,73.0,78.0,29.84,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31010,-83562
A-1727568,2,2021-02-08 18:23:00,2021-02-08 21:40:13,31.011566,-89.450464,0.131,Lumberton,Lamar,MS,39455-9543,US/Central,KHBG,2021-02-08 17:53:00,60.0,60.0,72.0,29.92,10.0,SE,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31011,-89450
A-145770,2,2017-02-23 09:12:20,2017-02-23 15:12:20,31.01234,-92.37008,5.79,Cheneyville,Rapides,LA,71325,US/Central,KESF,2017-02-23 08:53:00,62.1,,86.0,29.83,10.0,South,5.8,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31012,-92370
A-145804,2,2017-02-23 15:49:11,2017-02-23 21:49:11,31.01234,-92.37008,5.79,Cheneyville,Rapides,LA,71325,US/Central,KESF,2017-02-23 15:53:00,79.0,,45.0,29.71,10.0,SSW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31012,-92370
A-546408,2,2021-05-17 09:54:00,2021-05-17 12:00:36,31.012398,-92.370933,3.76,Cheneyville,Rapides,LA,71325,US/Central,KESF,2021-05-17 09:53:00,66.0,66.0,90.0,29.92,1.0,SE,7.0,0.14,Heavy Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31012,-92370
A-2599902,2,2018-10-27 20:51:42,2018-10-27 21:21:25,31.01238,-92.37085,4.432,Cheneyville,Rapides,LA,71325,US/Central,KESF,2018-10-27 20:53:00,57.0,,100.0,30.06,8.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31012,-92370
A-2457177,2,2019-11-13 16:11:53,2019-11-13 16:40:39,31.01322,-87.26045,0.0,Flomaton,Escambia,AL,36441-4447,US/Central,KNSE,2019-11-13 15:56:00,54.0,54.0,40.0,30.01,10.0,NE,7.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31013,-87260
A-1661466,4,2021-01-06 08:38:00,2021-01-06 14:45:00,31.013728000000004,-87.043379,2.052,Brewton,Escambia,AL,36426-4906,US/Central,KGZH,2021-01-06 08:53:00,46.0,46.0,66.0,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31013,-87043
A-1734953,2,2021-01-06 08:38:00.000000000,2021-01-06 14:45:00.000000000,31.013728000000004,-87.043379,2.052,Brewton,Escambia,AL,36426-4906,US/Central,KGZH,2021-01-06 08:53:00,46.0,46.0,66.0,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31013,-87043
A-2606576,4,2018-09-09 19:00:23,2018-09-09 19:29:47,31.014737,-84.634661,0.248,Bainbridge,Decatur,GA,39817-7520,US/Eastern,KBGE,2018-09-09 18:55:00,87.8,,55.0,29.85,10.0,SSW,8.1,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31014,-84634
A-232861,2,2021-06-15 07:51:30,2021-06-15 08:15:00,31.015506,-88.231709,0.8220000000000001,Citronelle,Mobile,AL,36522,US/Central,KMOB,2021-06-15 07:56:00,79.0,79.0,84.0,29.73,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31015,-88231
A-148713,2,2017-04-02 18:03:03,2017-04-03 00:03:03,31.01633,-92.38089,5.086,Forest Hill,Rapides,LA,71430,US/Central,KAEX,2017-04-02 18:00:00,64.9,,97.0,29.71,0.2,NNW,16.1,0.48,Heavy Thunderstorms and Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,31016,-92380
A-1231321,2,2021-10-04 21:23:29,2021-10-05 01:08:29,31.01626,-87.660588,3.364,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-10-04 21:30:00,75.0,75.0,96.0,29.93,8.0,CALM,0.0,0.0,Light Rain with Thunder,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-87660
A-1518111,2,2021-01-04 01:33:00,2021-01-04 04:45:00,31.01626,-87.660588,6.595,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-01-04 01:53:00,38.0,38.0,97.0,30.1,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-87660
A-1656604,2,2021-01-04 01:49:42,2021-01-04 03:49:30,31.01626,-87.660588,6.595,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-01-04 01:53:00,38.0,38.0,97.0,30.1,8.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-87660
A-1690302,2,2021-01-23 23:09:00,2021-01-24 01:45:00,31.01626,-87.660588,3.364,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-01-23 22:53:00,59.0,59.0,69.0,30.09,10.0,E,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-87660
A-2666432,4,2018-04-17 05:59:27,2018-04-17 11:59:27,31.016140000000004,-87.66085,6.589,Perdido,Baldwin,AL,36562,US/Central,KBFM,2018-04-17 05:53:00,46.9,,93.0,30.16,10.0,WSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-87660
A-64323,2,2016-10-05 16:52:23,2016-10-05 22:52:23,31.01695,-87.65893,0.462,Perdido,Baldwin,AL,36562,US/Central,KBFM,2016-10-05 16:53:00,87.1,,44.0,29.96,10.0,NE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31016,-87658
A-2710572,4,2018-01-30 19:28:03,2018-01-31 01:28:03,31.016421,-84.820711,0.477,Iron City,Seminole,GA,39859,US/Eastern,KBGE,2018-01-30 19:35:00,44.6,,71.0,30.34,,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31016,-84820
A-2352735,3,2020-02-25 23:02:16,2020-02-25 23:31:21,31.01779,-97.4814,1.821,Belton,Bell,TX,76513,US/Central,KTPL,2020-02-25 22:51:00,50.0,50.0,39.0,29.47,10.0,NNW,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31017,-97481
A-145564,4,2017-02-21 08:45:00,2017-02-21 14:45:00,31.017087,-92.382094,4.291,Cheneyville,Rapides,LA,71325,US/Central,KESF,2017-02-21 08:53:00,60.1,,93.0,29.95,10.0,West,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31017,-92382
A-2102188,4,2020-05-06 18:23:46,2020-05-06 18:38:46,31.01722,-87.65916999999996,7.182,Perdido,Baldwin,AL,36562,US/Central,KBFM,2020-05-06 17:53:00,84.0,84.0,19.0,29.98,10.0,NNW,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31017,-87659
A-2102205,4,2020-05-06 21:38:24,2020-05-06 23:58:22,31.01722,-87.65916999999996,7.182,Perdido,Baldwin,AL,36562,US/Central,KBFM,2020-05-06 21:53:00,68.0,68.0,42.0,30.08,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31017,-87659
A-1250009,2,2021-09-07 12:50:00,2021-09-07 14:05:00,31.017614,-84.822565,0.3979999999999999,Iron City,Seminole,GA,39859,US/Eastern,KBGE,2021-09-07 12:55:00,87.0,87.0,62.0,29.83,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31017,-84822
A-343334,2,2021-11-24 16:21:08,2021-11-24 17:20:28,31.018056,-87.54819499999998,0.797,Atmore,Escambia,AL,36502,US/Central,KNSE,2021-11-24 15:56:00,63.0,63.0,37.0,30.11,10.0,SE,5.0,0.0,Partly Cloudy,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,31018,-87548
A-1742728,2,2020-12-06 16:23:00.000000000,2020-12-06 21:15:00.000000000,31.018874,-84.825583,0.1989999999999999,Iron City,Seminole,GA,39859,US/Eastern,KBGE,2020-12-06 16:15:00,62.0,62.0,52.0,29.82,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31018,-84825
A-1961217,4,2020-12-06 16:23:00,2020-12-06 21:15:00,31.018874,-84.825583,0.1989999999999999,Iron City,Seminole,GA,39859,US/Eastern,KBGE,2020-12-06 16:15:00,62.0,62.0,52.0,29.82,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31018,-84825
A-661999,2,2021-11-06 16:14:00,2021-11-06 17:29:00,31.018268,-83.308015,0.241,Hahira,Lowndes,GA,31632,US/Eastern,KVAD,2021-11-06 15:56:00,49.0,44.0,74.0,29.79,10.0,NNW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31018,-83308
A-577607,2,2021-07-09 16:27:51,2021-07-09 19:49:36,31.019296,-87.655609,2.101,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-07-09 16:53:00,78.0,78.0,90.0,30.15,10.0,N,7.0,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31019,-87655
A-1868272,4,2020-12-06 16:23:00,2020-12-06 21:15:00,31.01982700000001,-84.828525,0.3829999999999999,Donalsonville,Seminole,GA,39845,US/Eastern,KBGE,2020-12-06 16:15:00,62.0,62.0,52.0,29.82,10.0,WSW,6.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31019,-84828
A-1901278,4,2020-11-01 02:31:00,2020-11-01 06:45:00,31.019243,-83.57315799999998,0.023,Barney,Brooks,GA,31625-2528,US/Eastern,KMUL,2020-11-01 02:30:00,61.0,61.0,94.0,29.86,3.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31019,-83573
A-1736250,2,2020-11-01 02:31:00,2020-11-01 06:45:00,31.01910800000001,-83.57279799999998,0.024,Barney,Brooks,GA,31625,US/Eastern,KMUL,2020-11-01 02:30:00,61.0,61.0,94.0,29.86,3.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31019,-83572
A-2686280,4,2018-02-05 08:46:51,2018-02-05 14:46:51,31.020828,-84.83033499999998,2.101,Donalsonville,Seminole,GA,39845,US/Eastern,KBGE,2018-02-05 08:55:00,50.0,,87.0,30.21,,North,4.6,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31020,-84830
A-193267,4,2017-05-26 10:41:53,2017-05-26 16:41:53,31.02147,-87.65296,0.595,Perdido,Baldwin,AL,36562,US/Central,KBFM,2017-05-26 10:53:00,80.1,,58.0,30.08,10.0,SSE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31021,-87652
A-288613,2,2021-04-12 07:18:25,2021-04-12 10:45:00,31.021174,-87.65284100000002,2.68,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-04-12 06:53:00,53.0,53.0,93.0,29.84,10.0,NW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31021,-87652
A-1128625,2,2021-07-09 17:46:26,2021-07-09 20:31:26,31.021174,-87.65284100000002,2.68,Perdido,Baldwin,AL,36562,US/Central,KBFM,2021-07-09 17:43:00,76.0,76.0,94.0,30.13,10.0,NNW,10.0,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31021,-87652
A-243557,2,2021-10-29 13:24:00,2021-10-29 14:45:00,31.021646,-81.65763199999998,2.797,White Oak,Camden,GA,31568,US/Eastern,KSSI,2021-10-29 13:53:00,70.0,70.0,46.0,29.63,10.0,SW,16.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31021,-81657
A-748161,2,2021-08-31 10:01:00,2021-08-31 12:45:00,31.021603,-81.657375,2.189,Waverly,Camden,GA,31565,US/Eastern,KBQK,2021-08-31 09:55:00,84.0,84.0,76.0,29.89,10.0,S,12.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31021,-81657
A-2543346,2,2019-01-23 15:19:11,2019-01-23 15:48:58,31.023598,-89.202278,0.4039999999999999,Brooklyn,Forrest,MS,39425-9725,US/Central,KHBG,2019-01-23 14:53:00,55.0,,96.0,29.86,10.0,NW,9.2,0.1,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31023,-89202
A-2561220,2,2018-12-18 13:45:19,2018-12-18 14:14:56,31.02405,-87.4893,0.0,Atmore,Escambia,AL,36502-2538,US/Central,KNSE,2018-12-18 13:56:00,64.9,,39.0,30.05,10.0,NNW,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31024,-87489
A-2793348,2,2019-05-18 11:18:48,2019-05-18 11:48:15,31.02484,-87.46308,0.0,Atmore,Escambia,AL,36502,US/Central,KNSE,2019-05-18 10:56:00,84.0,84.0,44.0,29.84,10.0,S,14.0,0.0,Fair,False,False,True,False,False,False,True,False,False,False,False,False,False,Day,31024,-87463
A-145559,3,2017-02-21 08:23:59,2017-02-21 14:23:59,31.027107,-92.40237,0.87,Lecompte,Rapides,LA,71346,US/Central,KAEX,2017-02-21 08:30:00,60.1,,93.0,29.93,8.0,West,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31027,-92402
A-1570277,2,2021-01-03 08:17:00,2021-01-03 13:30:00,31.027613,-82.753588,0.02,Homerville,Clinch,GA,31634-3540,US/Eastern,KHOE,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31027,-82753
A-1663119,2,2021-01-03 08:17:00,2021-01-03 13:30:00,31.0279,-82.753598,0.02,Homerville,Clinch,GA,31634-3555,US/Eastern,KHOE,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31027,-82753
A-1734606,4,2021-01-03 08:17:00.000000000,2021-01-03 13:30:00.000000000,31.0279,-82.753598,0.079,Homerville,Clinch,GA,31634-3555,US/Eastern,KHOE,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31027,-82753
A-90491,4,2016-07-31 23:12:04,2016-08-01 05:12:04,31.02817000000001,-82.78407,0.423,Homerville,Clinch,GA,31634-6201,US/Eastern,KHOE,2016-07-31 23:15:00,73.4,,94.0,30.15,7.0,SW,15.0,,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31028,-82784
A-1277646,2,2021-11-11 07:42:00.000000000,2021-11-11 09:12:25.000000000,31.02943,-97.474517,0.081,Belton,Bell,TX,76513,US/Central,KTPL,2021-11-11 07:51:00,54.0,54.0,83.0,29.34,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31029,-97474
A-289022,2,2021-03-23 11:02:05,2021-03-23 17:45:00,31.029628,-85.536085,1.148,Slocomb,Geneva,AL,36375-5709,US/Central,KOZR,2021-03-23 10:56:00,69.0,69.0,59.0,29.72,10.0,SE,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31029,-85536
A-668914,2,2021-03-23 11:02:05.000000000,2021-03-23 12:47:05.000000000,31.029628,-85.536085,1.148,Slocomb,Geneva,AL,36375-5709,US/Central,KOZR,2021-03-23 10:56:00,69.0,69.0,59.0,29.72,10.0,SE,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31029,-85536
A-1747966,2,2020-12-15 00:30:00,2020-12-15 02:25:00,31.029904,-83.39786,1.3090000000000002,Adel,Cook,GA,31620,US/Eastern,KMUL,2020-12-15 00:30:00,46.0,43.0,81.0,29.78,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31029,-83397
A-90489,4,2016-07-31 23:12:04,2016-08-01 05:12:04,31.0304,-82.77741,0.423,Homerville,Clinch,GA,31634-1912,US/Eastern,KHOE,2016-07-31 23:15:00,73.4,,94.0,30.15,7.0,SW,15.0,,Light Thunderstorms and Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31030,-82777
A-29695,2,2016-07-09 18:15:24,2016-07-10 00:15:24,31.03193,-97.4735,0.421,Belton,Bell,TX,76513,US/Central,KTPL,2016-07-09 17:51:00,97.0,,40.0,29.94,10.0,SE,17.3,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31031,-97473
A-2514288,3,2019-02-01 09:15:03,2019-02-01 09:44:41,31.032818,-82.15323000000002,0.0,Waycross,Ware,GA,31503,US/Eastern,KAYS,2019-02-01 09:15:00,50.4,,46.0,30.34,10.0,ENE,4.6,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31032,-82153
A-1277647,2,2021-05-03 19:09:00.000000000,2021-05-03 20:29:36.000000000,31.03319,-97.473031,0.355,Belton,Bell,TX,76513,US/Central,KTPL,2021-05-03 18:51:00,86.0,86.0,65.0,28.8,10.0,SSE,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31033,-97473
A-1648064,2,2021-02-18 06:02:00,2021-02-18 07:19:17,31.03319,-97.473031,0.355,Belton,Bell,TX,76513,US/Central,KTPL,2021-02-18 05:51:00,24.0,12.0,88.0,29.53,10.0,NW,13.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31033,-97473
A-1030160,2,2021-08-21 16:31:05,2021-08-21 18:45:00,31.034341,-85.26235799999998,0.312,Cottonwood,Houston,AL,36320,US/Central,KMAI,2021-08-21 16:21:00,83.0,83.0,74.0,29.81,10.0,WSW,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31034,-85262
A-2686281,4,2018-02-05 08:46:51,2018-02-05 14:46:51,31.03453,-84.862009,2.156,Donalsonville,Seminole,GA,39845,US/Eastern,KBGE,2018-02-05 08:55:00,50.0,,87.0,30.21,,North,4.6,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31034,-84862
A-145119,2,2017-02-15 05:00:18,2017-02-15 11:00:18,31.0358,-104.85032,1.014,Van Horn,Culberson,TX,79855,US/Mountain,KGDP,2017-02-15 04:51:00,33.1,24.4,59.0,30.26,10.0,NE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,31035,-104850
A-28260,2,2016-06-22 08:19:18,2016-06-22 14:19:18,31.03551,-97.47187,1.225,Belton,Bell,TX,76513,US/Central,KTPL,2016-06-22 08:11:00,78.8,,83.0,30.06,10.0,South,10.4,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31035,-97471
A-2656638,2,2018-05-18 17:38:28,2018-05-18 23:38:28,31.03551,-97.47187,0.6559999999999999,Belton,Bell,TX,76513,US/Central,KTPL,2018-05-18 17:51:00,89.1,,45.0,29.73,10.0,SSE,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31035,-97471
A-2759277,2,2017-08-01 11:30:19,2017-08-01 17:30:19,31.036019,-87.63010200000002,0.585,Perdido,Baldwin,AL,36562,US/Central,KBFM,2017-08-01 11:53:00,87.1,,46.0,30.07,10.0,East,8.1,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31036,-87630
A-23557,4,2016-10-13 16:00:36,2016-10-13 22:00:36,31.03715,-104.86737,0.159,Van Horn,Culberson,TX,79855,US/Mountain,KGDP,2016-10-13 15:51:00,61.0,,67.0,30.06,10.0,ENE,19.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,31037,-104867
